Date,Customer,Sales Person,Customer_Age,Customer_Gender,State,Product_Category,Sub_Category,Payment Option,Quantity,Unit_Cost,Unit_Price
11-Jan-16,High,Segun,40,M,Edo,Accessories,Wrist Watch,Online,2,192.5,199
18-Jan-16,High,Segun,40,M,Edo,Phones,IPhone,Online,2,1160,1511.5
18-Jan-16,High,Segun,40,M,Edo,Accessories,Ear Piece,Online,2,115,147
18-Jan-16,High,Segun,40,M,Edo,Accessories,Ear Piece,Online,1,140,167
18-Jan-16,High,Segun,40,M,Edo,Accessories,Wrist Watch,Online,2,472.5,436.5
21-Jan-16,High,Segun,40,M,Edo,Phones,IPhone,Online,1,2295,2741
21-Jan-16,High,Segun,40,M,Edo,Accessories,Wrist Watch,Online,3,291.67,416.33
23-Feb-16,High,Segun,40,M,Edo,Phones,Infinix,Online,1,2384,2776
30-Mar-16,High,Segun,40,M,Edo,Phones,Samsung,Online,2,850.5,965.5
30-Mar-16,High,Segun,40,M,Edo,Accessories,Wrist Watch,Online,3,338.33,483.33
21-May-16,High,Segun,40,M,Edo,Phones,Infinix,Online,1,742,668
21-May-16,High,Segun,40,M,Edo,Accessories,Ear Piece,Online,2,18,20.5
21-May-16,High,Segun,40,M,Edo,Accessories,Ear Piece,Online,1,50,68
21-May-16,High,Segun,40,M,Edo,Clothing,Polo shirts,Online,2,330.5,468
6-Jun-16,High,Segun,40,M,Edo,Phones,Infinix,Online,3,794.67,983
6-Jun-16,High,Segun,40,M,Edo,Accessories,Wrist Watch,Online,2,280,306
6-Mar-15,High,Segun,40,M,Edo,Phones,Samsung,Online,1,2443,2499
23-Mar-15,High,Segun,40,M,Edo,Phones,IPhone,Online,1,2049,2271
30-Mar-15,High,Segun,40,M,Edo,Phones,Samsung,Online,2,1091,827.5
9-Jul-15,High,Segun,40,M,Edo,Phones,IPhone,Online,2,1160,799.5
27-Nov-15,High,Segun,40,M,Edo,Phones,IPhone,Online,1,565,692
27-Nov-15,High,Segun,40,M,Edo,Accessories,Ear Piece,Online,3,26.67,32.33
8-Dec-15,High,Segun,40,M,Edo,Phones,Samsung,Online,2,270,184
20-Jan-16,High,Segun,40,F,Abuja,Phones,Samsung,Online,3,180,189
20-Jan-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,3,81.67,94.33
24-Jan-16,High,Segun,40,M,Abuja,Phones,Infinix,Online,1,2384,2425
3-Feb-16,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2295,2296
3-Feb-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,3,256.67,341
14-Apr-16,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2320,2308
14-Apr-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,2,70,90.5
28-Apr-16,High,Segun,40,M,Abuja,Phones,Infinix,Online,3,794.67,758.33
28-Apr-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,2,525,685
29-Apr-16,High,Segun,40,M,Abuja,Phones,IPhone,Online,3,765,834.67
5-Jun-16,High,Segun,40,M,Abuja,Phones,IPhone,Online,2,1160,1234
13-Jun-16,High,Segun,40,M,Abuja,Phones,Infinix,Online,2,1192,1250.5
13-Jun-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,1,945,1232
15-Jun-16,High,Segun,40,M,Abuja,Phones,Infinix,Online,1,2384,2446
28-Jul-16,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,2,262.5,327
8-Jun-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,2,1091,961
17-Jun-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2049,1892
21-Jun-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,1,2443,2314
30-Jun-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,3,683,628
16-Jul-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2295,2084
16-Jul-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,1,315,359
24-Jul-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,3,773.33,740.67
31-Jul-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,2,1221.5,1125.5
4-Aug-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2295,2376
12-Aug-15,High,Segun,40,M,Abuja,Phones,Infinix,Online,3,247.33,256.67
2-Sep-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,1,2443,2318
25-Sep-15,High,Segun,40,M,Abuja,Phones,Infinix,Online,3,247.33,219.67
25-Sep-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,3,70,77.67
10-Oct-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,1,540,465
10-Oct-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,1,420,456
25-Oct-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,2,420,462.5
31-Oct-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,2,437.5,441.5
19-Nov-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,2,1147.5,1034
24-Nov-15,High,Segun,40,M,Abuja,Phones,IPhone,Online,1,2320,2094
24-Nov-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,3,175,201.67
26-Nov-15,High,Segun,40,M,Abuja,Phones,Infinix,Online,2,1192,1117.5
26-Nov-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,3,186.67,211
28-Nov-15,High,Segun,40,M,Abuja,Phones,Infinix,Online,1,2384,2192
11-Dec-15,High,Segun,40,F,Abuja,Phones,Samsung,Online,3,180,167.33
11-Dec-15,High,Segun,40,F,Abuja,Accessories,Wrist Watch,Online,1,630,669
29-Jan-16,High,Segun,40,M,Bauchi,Accessories,Keyboard,Online,1,660,1066
29-Jan-16,High,Segun,41,M,Bauchi,Accessories,Keyboard,Online,1,37,56
19-Mar-16,High,Segun,41,M,Bauchi,Phones,Infinix,Online,1,2384,2988
19-Mar-16,High,Segun,41,M,Bauchi,Accessories,Keyboard,Online,2,377,589
19-Mar-16,High,Segun,41,M,Bauchi,Accessories,Keyboard,Online,2,37.5,56.5
13-Jun-16,High,Segun,41,M,Bauchi,Phones,Samsung,Online,3,814.33,1139.67
13-Jun-16,High,Segun,41,M,Bauchi,Accessories,Ear Piece,Online,3,18,25.33
1-Jul-15,High,Segun,41,M,Bauchi,Accessories,Ear Piece,Online,2,25,33.5
1-Jul-15,High,Segun,41,M,Bauchi,Accessories,Ear Piece,Online,3,46.67,59
22-Jun-16,High,Segun,41,M,Benue,Accessories,Memory Card,Online,1,111,166
5-Oct-15,High,Segun,41,M,Benue,Accessories,Memory Card,Online,3,63.67,84.67
15-Jan-16,High,Segun,41,M,Cross River,Accessories,Ear Piece,Online,3,45,67
15-Jan-16,High,Segun,42,M,Cross River,Clothing,Polo shirts,Online,3,228.67,290
15-Jan-16,High,Segun,42,M,Cross River,Accessories,Ear Piece,Online,3,23.33,33
24-Apr-16,High,Segun,42,M,Cross River,Accessories,Ear Piece,Online,3,30,31.33
24-Apr-16,High,Segun,42,M,Cross River,Accessories,Ear Piece,Online,3,1.67,2.67
28-Sep-15,High,Segun,42,M,Cross River,Accessories,Ear Piece,Online,1,80,85
28-Sep-15,High,Segun,42,M,Cross River,Accessories,Ear Piece,Online,1,225,212
5-Jul-15,High,Segun,42,F,Akwa Ibom,Accessories,Ear Piece,Online,1,105,138
5-Jul-15,High,Segun,42,F,Akwa Ibom,Accessories,Ear Piece,Online,2,55,80.5
24-Jan-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,1,400,498
7-Feb-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,3,28,36
7-Feb-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,3,186.33,216.33
7-Feb-16,High,Segun,42,F,Abuja,Clothing,Polo shirts,Online,1,392,483
17-Feb-16,High,Segun,42,M,Abuja,Phones,Infinix,Online,1,2384,2415
14-Apr-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,3,241.67,301
14-Apr-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,1,40,49
28-Apr-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,48,60.5
28-Apr-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,204,240.5
3-Jun-16,High,Segun,42,M,Abuja,Phones,Infinix,Online,3,247.33,238.67
18-Jun-16,High,Segun,42,M,Abuja,Phones,Infinix,Online,1,2384,2432
18-Jun-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,3,8.33,10.67
18-Jun-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,1,406,460
18-Jun-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,31,38
28-Jun-16,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,1,36,43
27-Aug-15,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,179.5,182.5
21-Oct-15,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,1,522,558
13-Nov-15,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,182.5,188.5
13-Nov-15,High,Segun,42,F,Abuja,Accessories,Keyboard,Online,2,46,48
1-Dec-15,High,Segun,42,M,Abuja,Phones,Infinix,Online,2,1192,1133.5
30-Dec-15,High,Segun,42,M,Abuja,Phones,Infinix,Online,1,742,676
30-Dec-15,High,Segun,42,F,Abuja,Clothing,Tshirts,Online,3,75,90.67
20-Jun-16,High,Segun,42,M,Lagos,Phones,Infinix,Online,1,742,757
26-May-16,High,Segun,65,M,Abia,Accessories,Ear Piece,Online,1,210,249
26-May-16,High,Segun,64,M,Abia,Accessories,Ear Piece,Online,3,25,32
26-May-16,High,Segun,64,M,Abia,Clothing,Vests,Online,1,127,140
16-Jun-16,High,Segun,64,M,Abia,Accessories,Wrist Watch,Online,1,315,382
27-Aug-15,High,Segun,64,M,Abia,Accessories,Wrist Watch,Online,3,58.33,65.67
2-Oct-15,High,Segun,64,M,Abia,Accessories,Wrist Watch,Online,1,630,704
18-Apr-16,High,Segun,64,F,Abia,Accessories,Keyboard,Online,3,326.67,398.67
18-Apr-16,High,Segun,64,F,Abia,Accessories,Keyboard,Online,3,26.67,35.33
18-Apr-16,High,Segun,64,F,Abia,Accessories,Keyboard,Online,1,23,25
17-Oct-15,High,Segun,64,F,Abia,Accessories,Keyboard,Online,1,92,106
17-Oct-15,High,Segun,64,F,Abia,Accessories,Wrist Watch,Online,3,186.67,207
16-Jun-16,High,Segun,64,M,Lagos,Phones,Infinix,Online,1,742,737
16-Jun-16,High,Segun,64,F,Lagos,Accessories,Wrist Watch,Online,3,70,89.67
16-Jun-16,High,Segun,64,F,Lagos,Clothing,Polo shirts,Online,1,686,734
4-Jul-15,High,Segun,64,F,Lagos,Accessories,Keyboard,Online,1,37,41
16-Jan-16,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,3,105,134
12-Jun-16,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,1,100,136
27-Jul-16,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,3,25,29
3-Nov-15,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,1,15,16
3-Nov-15,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,2,157.5,178
22-Nov-15,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,1,24,24
22-Nov-15,High,Segun,64,M,Lagos,Accessories,Keyboard,Online,3,21.33,21.33
22-Nov-15,High,Segun,64,M,Lagos,Accessories,Memory Card,Online,2,103.5,107.5
26-Jan-16,High,Segun,64,F,Adamawa,Accessories,Wrist Watch,Online,1,560,738
1-Apr-16,High,Segun,32,M,Adamawa,Phones,IPhone,Online,3,765,802.33
1-Apr-16,High,Segun,32,F,Adamawa,Accessories,Wrist Watch,Online,1,980,1387
1-Jun-16,High,Segun,32,M,Adamawa,Phones,IPhone,Online,3,765,826.33
9-Jun-16,High,Segun,32,F,Adamawa,Phones,Samsung,Online,2,270,282
22-Jun-16,High,Segun,32,M,Adamawa,Phones,Infinix,Online,1,742,675
22-Jun-16,High,Segun,32,F,Adamawa,Accessories,Wrist Watch,Online,3,291.67,352.67
2-Feb-15,High,Segun,32,M,Adamawa,Phones,IPhone,Online,1,2049,1719
19-Jul-15,High,Segun,32,M,Adamawa,Phones,IPhone,Online,3,765,783
3-Sep-15,High,Segun,32,M,Adamawa,Phones,IPhone,Online,1,2295,2133
3-Sep-15,High,Segun,32,F,Adamawa,Accessories,Wrist Watch,Online,2,52.5,56.5
11-Sep-15,High,Segun,32,M,Adamawa,Phones,IPhone,Online,3,773.33,695.67
28-Jan-16,High,Segun,32,F,Abia,Phones,Samsung,Online,1,540,506
1-Feb-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,67.5,88
1-Feb-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,26.5,34
4-Feb-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,50,64
4-Feb-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,29,37
7-Feb-16,High,Segun,33,F,Abia,Phones,Samsung,Online,3,567,559.67
7-Mar-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,65,86
7-Mar-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,44,57.5
27-Mar-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,48,54.5
27-Mar-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,119.67,157.33
26-Apr-16,High,Segun,33,M,Abia,Phones,Infinix,Online,2,607.5,615
8-May-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,60,86
8-May-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,350,415
30-May-16,High,Segun,33,M,Abia,Phones,Infinix,Online,3,794.67,939.33
12-Jun-16,High,Segun,33,M,Abia,Phones,Infinix,Online,1,742,758
17-Jun-16,High,Segun,33,F,Abia,Phones,Samsung,Online,2,270,248
17-Jun-16,High,Segun,33,F,Abia,Phones,Samsung,Online,2,270,289.5
25-Jun-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,32.67,43
25-Jun-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,46,59.5
1-Jul-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,430,514
1-Jul-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,27.5,37
12-Jul-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,135.33,171.67
12-Jul-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,13.33,17.33
21-Jul-16,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,330,394
20-May-15,High,Segun,33,F,Abia,Phones,Samsung,Online,2,500,449.5
1-Jul-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,280,310.33
1-Jul-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,150,153
4-Aug-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,50,56
1-Oct-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,337.5,362.5
1-Oct-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,25,24
22-Oct-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,141.67,150.67
22-Oct-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,21.33,23.33
15-Nov-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,140,150
19-Nov-15,High,Segun,33,F,Abia,Phones,Samsung,Online,1,1701,1711
21-Nov-15,High,Segun,33,F,Abia,Phones,Samsung,Online,2,560,488
21-Nov-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,8,9.67
21-Nov-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,200,206
17-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,1.33,1.33
17-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,652,717
17-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,20,22.33
18-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,180,208
18-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,3,41.67,45.67
26-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,2,52,55.5
26-Dec-15,High,Segun,33,F,Abia,Accessories,Keyboard,Online,1,913,948
2-Jun-16,High,Segun,33,M,Abia,Phones,Infinix,Online,3,247.33,251.33
24-Jun-16,High,Segun,33,M,Abia,Phones,Infinix,Online,2,1192,1205.5
28-Jan-16,High,Segun,33,F,Abia,Clothing,Tshirts,Online,2,112.5,151
7-Feb-16,High,Segun,33,F,Abia,Clothing,Tshirts,Online,3,6,7
17-Jun-16,High,Segun,33,F,Abia,Clothing,Tshirts,Online,2,58.5,62
24-Jul-15,High,Segun,33,F,Abia,Clothing,Tshirts,Online,1,180,231
24-Sep-15,High,Segun,33,F,Abia,Clothing,Tshirts,Online,1,216,196
24-Nov-15,High,Segun,33,M,Lagos,Accessories,Laptop Charger,Online,2,795,886
28-Aug-15,High,Segun,41,M,Abia,Phones,IPhone,Online,2,1147.5,1074.5
2-Jan-16,High,Segun,63,M,Abia,Accessories,Keyboard,Online,1,630,717
2-Jan-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,1,95,112
14-Jan-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,1,300,353
14-Jan-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,65,89.5
9-Feb-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,3,8.33,11
10-Feb-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,280,329.5
10-Feb-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,4.5,6.5
20-Apr-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,3,326,417.33
24-Apr-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,60,70.5
1-Jun-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,195,252
1-Jun-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,1,50,60
2-Jul-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,1,203,239
2-Jul-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,37.5,46
2-Jul-16,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,28.5,37.5
20-Jul-15,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,175,205.5
20-Jul-15,High,Segun,34,M,Abia,Accessories,Keyboard,Online,2,38,43.5
20-Jul-15,High,Segun,34,M,Abia,Accessories,Keyboard,Online,3,6,7
30-Jan-16,High,Segun,34,M,Lagos,Accessories,Memory Card,Online,1,191,253
15-Jul-15,High,Segun,34,M,Lagos,Accessories,Memory Card,Online,2,12,12
29-Nov-15,High,Segun,34,M,Lagos,Accessories,Memory Card,Online,3,39.67,42.33
5-Jul-15,High,Segun,34,M,Lagos,Accessories,Memory Card,Online,1,231,273
9-Jul-15,High,Segun,35,M,Lagos,Accessories,Memory Card,Online,2,28,31.5
10-Aug-15,High,Segun,35,M,Lagos,Accessories,Memory Card,Online,2,95.5,114.5
9-Sep-15,High,Segun,35,M,Lagos,Accessories,Memory Card,Online,1,111,115
3-Nov-15,High,Segun,35,M,Lagos,Accessories,Memory Card,Online,1,183,181
28-Jan-16,High,Segun,35,M,Lagos,Clothing,Vests,Online,2,63.5,77
9-May-16,High,Segun,35,M,Abia,Accessories,Memory Card,Online,2,28,38.5
16-Sep-15,High,Segun,42,M,Abia,Accessories,Memory Card,Online,1,40,44
1-Feb-16,High,Segun,42,F,Lagos,Accessories,Keyboard,Online,2,333.5,431
1-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,35,47
7-Feb-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,3,567,553.33
13-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,84,100
13-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,184.67,215
18-Feb-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,540,622
24-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,69,83
24-Feb-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,3,373.33,375.33
24-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,56,74
24-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,450,546
27-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,945,1091
27-Feb-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,18.33,23
31-Mar-16,High,Segun,43,F,Lagos,Accessories,Phone Charger,Online,2,660,867
11-Apr-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,870,1221
11-Apr-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,80,97
19-Apr-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,1120,1218
21-Apr-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,30,35.5
3-May-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,3,180,173.67
23-May-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,222.33,312
23-May-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,57.5,69.5
23-May-16,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,7,8.5
24-May-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,540,549
3-Jun-16,High,Segun,43,F,Lagos,Phones,Samsung,Online,2,560,537
4-Jun-15,High,Segun,43,F,Lagos,Phones,Samsung,Online,3,261,246.33
13-Jul-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,115,135
13-Jul-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,140,160
28-Jul-15,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,1120,997
12-Aug-15,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,1701,1629
18-Oct-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,367.5,409.5
18-Oct-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,46.67,54.67
5-Nov-15,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,1120,1062
6-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,75,76.5
6-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,23.33,23.67
7-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,2,261,269.5
7-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,25,29
13-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,11.67,12.33
17-Dec-15,High,Segun,43,F,Lagos,Phones,Samsung,Online,1,1120,1032
18-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,1,100,112
18-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,256.67,295
18-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,7.67,8
28-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,326.67,384.33
28-Dec-15,High,Segun,43,F,Lagos,Accessories,Keyboard,Online,3,1.67,2
2-Aug-15,High,Segun,43,M,Abia,Phones,IPhone,Online,1,2295,2210
25-Aug-15,High,Segun,62,M,Lagos,Clothing,Tshirts,Online,1,63,69
9-Feb-16,High,Segun,62,M,Adamawa,Accessories,Screen Guard,Online,3,132,154.67
9-Feb-16,High,Segun,37,M,Adamawa,Accessories,Memory Card,Online,3,5.33,6.33
27-Apr-16,High,Segun,37,M,Adamawa,Phones,IPhone,Online,3,765,818.67
20-Jun-16,High,Segun,37,M,Adamawa,Accessories,Screen Guard,Online,1,593,633
6-Aug-15,High,Segun,37,M,Adamawa,Phones,IPhone,Online,1,2295,2257
6-Aug-15,High,Segun,37,M,Adamawa,Accessories,Memory Card,Online,1,135,164
31-Aug-15,High,Segun,37,M,Adamawa,Accessories,Memory Card,Online,3,77,78.33
19-Sep-15,High,Segun,37,M,Adamawa,Phones,IPhone,Online,3,765,745.67
29-Dec-15,High,Segun,37,M,Adamawa,Phones,Samsung,Online,3,373.33,360.67
28-May-16,High,Segun,37,F,Adamawa,Accessories,Screen Guard,Online,1,528,615
21-Sep-15,High,Segun,37,M,Adamawa,Accessories,Mouse,Online,2,605,674.5
21-Sep-15,High,Segun,37,F,Adamawa,Accessories,Memory Card,Online,1,127,140
3-Jan-16,High,Segun,37,F,Adamawa,Accessories,Keyboard,Online,2,358.5,472.5
10-Jan-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,1,840,1108
10-Jan-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,3,11.67,15.33
14-Feb-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,3,1.67,2.33
14-Feb-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,2,23,32
19-Apr-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,1,105,146
8-Jul-16,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,2,18.5,22
4-Aug-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,2,50,54.5
4-Aug-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,3,66.67,69
2-Dec-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,2,54,60
2-Dec-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,1,587,630
7-Dec-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,2,75,82.5
7-Dec-15,High,Segun,43,F,Adamawa,Accessories,Keyboard,Online,1,420,497
16-Mar-16,High,Segun,43,F,Abia,Accessories,Keyboard,Online,2,34.5,44
15-Apr-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,192.5,249
21-Apr-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,44,52.5
21-Apr-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,161,212
4-May-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,1,65,85
5-Jun-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,12.5,17
19-Jun-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,11.33,14
3-Jul-16,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,75,86.5
29-Aug-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,338.33,350.67
29-Aug-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,1,7,8
20-Oct-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,1,595,668
20-Oct-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,1,80,83
18-Nov-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,15.33,17
21-Nov-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,2,55,59.5
21-Nov-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,35,42.67
23-Nov-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,8.33,9
4-Dec-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,1,20,21
4-Dec-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,280,283.33
12-Dec-15,High,Segun,44,F,Abia,Accessories,Keyboard,Online,3,315,342.67
16-Jan-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,3,3,3.33
7-Mar-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,1,50,69
27-Mar-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,2,57.5,74
27-Mar-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,1,60,75
14-May-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,3,45,48.67
14-May-16,High,Segun,44,M,Abia,Accessories,Keyboard,Online,1,551,746
